Format Version,1.23,Take Name,Take 2024-09-30 02.17.04 PM_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-09-30 02.32.39.992 PM,Total Frames in Take,48493,Total Exported Frames,48493,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
36094,100.261111,-0.010894,0.999672,-0.005617,-0.022499,4.070176,0.009473,-1.974994,0.000903
36095,100.263889,-0.012954,0.999648,-0.003635,-0.022858,4.076407,0.009297,-1.974046,0.001039
36096,100.266667,-0.011229,0.999692,-0.001121,-0.022128,4.076610,0.008613,-1.973605,0.000509
36097,100.269444,-0.009347,0.999725,0.001143,-0.021460,4.076596,0.008062,-1.972834,0.000658
36098,100.272222,,,,,,,,
36099,100.275000,-0.008414,0.999764,0.001675,-0.019941,4.078268,0.007820,-1.968766,0.001458
36100,100.277778,-0.010132,0.999747,0.000299,-0.020085,4.084682,0.008177,-1.962044,0.000982
36101,100.280556,-0.015055,0.999674,-0.002586,-0.020463,4.096148,0.008606,-1.952972,0.001223
36102,100.283333,-0.012041,0.999743,-0.000334,-0.019182,4.094779,0.008120,-1.951625,0.001112
36103,100.286111,-0.005739,0.999861,-0.001862,-0.015561,4.087970,0.008515,-1.944619,0.001281
36104,100.288889,-0.005226,0.999870,0.000109,-0.015286,4.090731,0.008717,-1.943493,0.001068
36105,100.291667,,,,,,,,
36106,100.294444,-0.004370,0.999876,0.002887,-0.014869,4.093475,0.008841,-1.942837,0.001250
36107,100.297222,-0.003780,0.999874,0.004583,-0.014695,4.096561,0.008920,-1.940601,0.001517
36108,100.300000,-0.003214,0.999869,0.006427,-0.014523,4.099607,0.008982,-1.938696,0.001400
36109,100.302778,-0.002897,0.999862,0.007805,-0.014365,4.102990,0.009033,-1.936142,0.001372
36110,100.305556,-0.002536,0.999856,0.009065,-0.014139,4.106217,0.009057,-1.933455,0.001276
36111,100.308333,0.000510,0.999880,0.010715,-0.011162,4.104926,0.008784,-1.931152,0.002174
36112,100.311111,0.000766,0.999866,0.011861,-0.011302,4.108241,0.008863,-1.928430,0.001276
36113,100.313889,0.005687,0.999926,0.007000,-0.008152,4.103686,0.009417,-1.916039,0.001298
36114,100.316667,0.004871,0.999914,0.008565,-0.008658,4.108595,0.009416,-1.914105,0.001048
36115,100.319444,,,,,,,,
36116,100.322222,0.003970,0.999904,0.009564,-0.009163,4.114109,0.009464,-1.910588,0.000926
36117,100.325000,0.006489,0.999899,0.010325,-0.007270,4.113753,0.009142,-1.906550,0.001859
36118,100.327778,0.009268,0.999894,0.010078,-0.005044,4.112828,0.009025,-1.901140,0.001635
36119,100.330556,0.012737,0.999893,0.006581,-0.002875,4.110734,0.009384,-1.890715,0.001223
36120,100.333333,0.016399,0.999860,0.003233,-0.000911,4.108294,0.009871,-1.880674,0.001227
36121,100.336111,0.018585,0.999826,0.001200,0.000671,4.108131,0.010037,-1.872765,0.001152
36122,100.338889,0.020129,0.999795,-0.000322,0.001990,4.108936,0.010124,-1.865740,0.001124
36123,100.341667,0.022256,0.999744,-0.002105,0.003391,4.108762,0.010379,-1.858424,0.001173
36124,100.344444,0.018403,0.999828,0.000575,0.002008,4.118240,0.009520,-1.857903,0.001471
36125,100.347222,0.015220,0.999883,0.001793,0.000205,4.126678,0.008899,-1.855172,0.000808
36126,100.350000,0.012777,0.999913,0.003080,-0.001384,4.133922,0.008323,-1.852540,0.001006
36127,100.352778,,,,,,,,
36128,100.355556,0.016717,0.999860,-0.000425,0.000728,4.131260,0.009096,-1.841992,0.001172
36129,100.358333,0.017174,0.999848,0.002790,0.001062,4.134295,0.008754,-1.841968,0.001069
36130,100.361111,0.015913,0.999866,0.003767,0.000939,4.139876,0.008330,-1.838404,0.000870
36131,100.363889,0.013782,0.999892,0.004979,-0.000821,4.146935,0.007787,-1.835153,0.001037
36132,100.366667,0.011971,0.999915,0.005148,-0.000974,4.153320,0.007436,-1.830416,0.000944
36133,100.369444,0.015812,0.999874,0.000892,0.001185,4.150486,0.008406,-1.819068,0.001454
36134,100.372222,0.018941,0.999814,-0.002069,0.003122,4.148767,0.009090,-1.809784,0.001408
36135,100.375000,0.021161,0.999754,-0.004491,0.004872,4.148466,0.009581,-1.801366,0.001273
36136,100.377778,0.022190,0.999717,-0.005902,0.006208,4.150046,0.009761,-1.794520,0.001343
36137,100.380556,,,,,,,,
36138,100.383333,0.023304,0.999676,-0.007560,0.006934,4.152115,0.010007,-1.786449,0.001209
36139,100.386111,0.023514,0.999661,-0.007979,0.007839,4.155458,0.009994,-1.780465,0.001306
36140,100.388889,0.024212,0.999625,-0.009401,0.008631,4.157983,0.010197,-1.773025,0.001419
36141,100.391667,0.025785,0.999563,-0.011261,0.009048,4.159064,0.010638,-1.764949,0.001339
36142,100.394444,0.025985,0.999555,-0.011269,0.009406,4.162299,0.010636,-1.759797,0.001285
36143,100.397222,0.026464,0.999530,-0.011890,0.009914,4.165009,0.010773,-1.753784,0.001345
36144,100.400000,0.026892,0.999507,-0.012257,0.010606,4.167721,0.010873,-1.748257,0.001337
36145,100.402778,0.023369,0.999643,-0.009305,0.008972,4.176922,0.010125,-1.747765,0.000904
36146,100.405556,0.024388,0.999600,-0.010437,0.009848,4.178610,0.010432,-1.741167,0.001291
36147,100.408333,0.020827,0.999717,-0.007886,0.008336,4.187778,0.009740,-1.740144,0.000886
36148,100.411111,0.017374,0.999817,-0.005114,0.006161,4.196816,0.009078,-1.739465,0.001169
36149,100.413889,0.014261,0.999886,-0.002720,0.004231,4.205381,0.009254,-1.738875,0.001309
36150,100.416667,0.010988,0.999936,-0.000917,0.002636,4.214135,0.009449,-1.737324,0.001161
36151,100.419444,0.008850,0.999960,0.000777,0.001309,4.221019,0.009550,-1.735583,0.001147
36152,100.422222,0.006418,0.999977,0.002251,0.000260,4.228321,0.009693,-1.733457,0.001138
36153,100.425000,0.004382,0.999985,0.003386,-0.000554,4.234961,0.009812,-1.730779,0.001119
36154,100.427778,0.003130,0.999984,0.004472,-0.001159,4.240313,0.009841,-1.728015,0.001149
36155,100.430556,0.002207,0.999982,0.005379,-0.001594,4.245124,0.009834,-1.724939,0.001149
36156,100.433333,0.005591,0.999980,0.002557,0.001240,4.242626,0.010084,-1.715701,0.001290
36157,100.436111,0.008483,0.999957,0.000136,0.003658,4.240984,0.010292,-1.707096,0.001236
36158,100.438889,0.005651,0.999973,0.002594,0.003846,4.248611,0.009425,-1.705924,0.001766
36159,100.441667,0.008756,0.999943,0.000010,0.006138,4.246692,0.009746,-1.697093,0.001371
36160,100.444444,,,,,,,,
36161,100.447222,0.006765,0.999962,0.001432,0.005370,4.253955,0.009785,-1.693887,0.000959
36162,100.450000,0.004968,0.999972,0.002852,0.004751,4.260819,0.009789,-1.690754,0.001066
36163,100.452778,0.003826,0.999976,0.004037,0.004175,4.266543,0.009763,-1.687303,0.000995
36164,100.455556,0.002930,0.999975,0.005180,0.003766,4.271788,0.009732,-1.683824,0.001076
36165,100.458333,0.001673,0.999974,0.006067,0.003454,4.277546,0.009762,-1.679956,0.000993
36166,100.461111,,,,,,,,
36167,100.463889,0.001144,0.999967,0.007312,0.003383,4.282683,0.009753,-1.675784,0.001054
36168,100.466667,0.001240,0.999954,0.008861,0.003479,4.286717,0.009732,-1.672215,0.001142
36169,100.469444,0.000987,0.999938,0.010407,0.003739,4.291198,0.009770,-1.668759,0.001064
36170,100.472222,0.001153,0.999921,0.011862,0.003949,4.294909,0.009783,-1.665294,0.001209
36171,100.475000,-0.000852,0.999957,0.008665,0.003253,4.301936,0.009770,-1.654350,0.001433
36172,100.477778,,,,,,,,
36173,100.480556,-0.002441,0.999978,0.005659,0.002595,4.308838,0.009780,-1.642973,0.001472
36174,100.483333,-0.003897,0.999986,0.003074,0.001975,4.315380,0.009812,-1.632554,0.001489
36175,100.486111,-0.004890,0.999987,0.000426,0.001437,4.321039,0.009857,-1.622217,0.001670
36176,100.488889,-0.004093,0.999987,0.001642,0.002673,4.323544,0.009250,-1.617939,0.001678
36177,100.491667,0.001225,0.999981,-0.000459,0.006075,4.318502,0.009622,-1.609054,0.001228
36178,100.494444,0.005407,0.999945,-0.001350,0.008908,4.315258,0.009743,-1.602190,0.001039
36179,100.497222,0.004897,0.999952,0.000567,0.008468,4.319800,0.009705,-1.600031,0.001017
36180,100.500000,0.008797,0.999898,-0.001504,0.011130,4.316751,0.009979,-1.591511,0.001093
36181,100.502778,,,,,,,,
36182,100.505556,,,,,,,,
36183,100.508333,0.002379,0.999946,-0.001032,0.010077,4.334357,0.009663,-1.580708,0.001484
36184,100.511111,-0.000518,0.999955,-0.003411,0.008871,4.342883,0.009809,-1.571011,0.001189
36185,100.513889,-0.003433,0.999942,-0.006121,0.008107,4.351237,0.010006,-1.560933,0.001535
36186,100.516667,-0.003548,0.999951,-0.003863,0.008381,4.355194,0.010008,-1.559000,0.001068
36187,100.519444,,,,,,,,
36188,100.522222,,,,,,,,
36189,100.525000,-0.003007,0.999955,-0.000077,0.009007,4.362315,0.009989,-1.553203,0.001100
36190,100.527778,-0.004513,0.999953,-0.002258,0.008271,4.368843,0.010065,-1.543321,0.001457
36191,100.530556,-0.006361,0.999937,-0.004850,0.007880,4.375709,0.010143,-1.532996,0.001534
36192,100.533333,-0.005371,0.999948,-0.002419,0.008348,4.378167,0.010097,-1.530969,0.001097
36193,100.536111,0.000110,0.999922,-0.002577,0.012189,4.372880,0.010084,-1.524897,0.001395
36194,100.538889,,,,,,,,
36195,100.541667,-0.000101,0.999925,-0.000484,0.012249,4.377802,0.010074,-1.521494,0.000987
36196,100.544444,0.004564,0.999870,0.000743,0.015427,4.374355,0.009834,-1.516877,0.001276
36197,100.547222,0.004297,0.999864,0.001828,0.015840,4.378911,0.009246,-1.511714,0.001626
36198,100.550000,0.002459,0.999886,-0.001688,0.014833,4.385934,0.009581,-1.499669,0.001289
36199,100.552778,0.006530,0.999818,-0.002551,0.017759,4.383044,0.009756,-1.492218,0.001379
36200,100.555556,0.005564,0.999834,-0.000405,0.017376,4.388533,0.009807,-1.489669,0.000983
36201,100.558333,0.004784,0.999840,-0.001456,0.017179,4.393459,0.009591,-1.481716,0.001390
36202,100.561111,0.004026,0.999845,-0.002313,0.017012,4.398254,0.009410,-1.474158,0.001472
36203,100.563889,0.005586,0.999803,-0.001300,0.019006,4.399179,0.009356,-1.469926,0.001264
36204,100.566667,,,,,,,,
36205,100.569444,0.009523,0.999713,-0.003387,0.021740,4.396526,0.009789,-1.459935,0.001538
36206,100.572222,0.012649,0.999618,-0.004710,0.024120,4.395092,0.010072,-1.451269,0.001390
36207,100.575000,0.010534,0.999674,-0.002051,0.023156,4.402427,0.010090,-1.449074,0.001062
36208,100.577778,0.013643,0.999577,-0.004107,0.025353,4.400775,0.010429,-1.439485,0.001377
36209,100.580556,,,,,,,,
36210,100.583333,0.006602,0.999726,-0.002027,0.022384,4.419324,0.009623,-1.429662,0.000860
36211,100.586111,,,,,,,,
36212,100.588889,0.004135,0.999764,0.001078,0.021299,4.430276,0.008461,-1.421762,0.001154
36213,100.591667,-0.001840,0.999792,-0.001712,0.020225,4.443082,0.008723,-1.411272,0.001131
36214,100.594444,-0.006433,0.999790,-0.003434,0.019136,4.453687,0.008789,-1.402578,0.001067
36215,100.597222,-0.005231,0.999788,0.001409,0.019865,4.455090,0.007988,-1.404292,0.001799
36216,100.600000,-0.008690,0.999781,0.000132,0.019062,4.463913,0.008579,-1.396760,0.001570
36217,100.602778,-0.011752,0.999758,-0.001024,0.018578,4.472054,0.009126,-1.389461,0.001527
36218,100.605556,-0.009892,0.999786,0.003360,0.017850,4.472607,0.008893,-1.391065,0.001733
36219,100.608333,-0.007385,0.999794,0.004988,0.018243,4.471911,0.008223,-1.387919,0.001223
36220,100.611111,-0.005146,0.999794,0.006338,0.018592,4.471648,0.007655,-1.384399,0.001211
36221,100.613889,-0.003302,0.999790,0.007617,0.018743,4.472084,0.007209,-1.380817,0.000826
36222,100.616667,-0.001570,0.999786,0.007787,0.019084,4.472684,0.006951,-1.375534,0.001345
36223,100.619444,-0.001524,0.999770,0.008903,0.019439,4.476043,0.007368,-1.372221,0.001061
36224,100.622222,,,,,,,,
36225,100.625000,-0.000941,0.999754,0.008215,0.020588,4.478973,0.007171,-1.364494,0.001535
36226,100.627778,0.004109,0.999686,0.005133,0.024197,4.474402,0.007898,-1.353661,0.001483
36227,100.630556,0.007126,0.999601,0.006389,0.026573,4.473362,0.008002,-1.349586,0.001725
36228,100.633333,0.011672,0.999511,0.001963,0.028937,4.469546,0.009026,-1.336722,0.001336
36229,100.636111,0.015002,0.999404,-0.000610,0.031099,4.467738,0.009676,-1.326741,0.001194
36230,100.638889,0.018081,0.999276,-0.002811,0.033348,4.466258,0.010255,-1.317396,0.001292
36231,100.641667,0.020663,0.999150,-0.001184,0.035643,4.465659,0.010192,-1.314120,0.001287
36232,100.644444,,,,,,,,
36233,100.647222,0.017967,0.999231,-0.000762,0.034842,4.474325,0.010014,-1.307486,0.001056
36234,100.650000,0.015657,0.999276,-0.000419,0.034662,4.482141,0.009848,-1.301001,0.001263
36235,100.652778,0.013129,0.999350,-0.001203,0.033556,4.490148,0.009760,-1.292764,0.001229
36236,100.655556,0.010784,0.999404,-0.001806,0.032739,4.497695,0.009683,-1.284994,0.001205
36237,100.658333,0.009902,0.999407,0.001216,0.032946,4.502944,0.009666,-1.283379,0.001063
36238,100.661111,,,,,,,,
36239,100.663889,0.008942,0.999409,0.003524,0.033020,4.508538,0.009049,-1.279357,0.001413
36240,100.666667,0.008508,0.999407,0.003811,0.033148,4.513042,0.008656,-1.272460,0.001340
36241,100.669444,0.006564,0.999419,0.004665,0.033107,4.519925,0.008729,-1.266896,0.001031
36242,100.672222,0.007580,0.999368,0.005848,0.034237,4.521867,0.008467,-1.261995,0.001423
36243,100.675000,,,,,,,,
36244,100.677778,0.007983,0.999333,0.006511,0.035045,4.525188,0.008160,-1.255347,0.001499
36245,100.680556,0.011176,0.999221,0.004066,0.037621,4.523491,0.008524,-1.244447,0.001152
36246,100.683333,0.013971,0.999103,0.001691,0.039949,4.522335,0.008901,-1.233885,0.001391
36247,100.686111,0.016385,0.998980,0.002672,0.041996,4.521906,0.008790,-1.228805,0.001184
36248,100.688889,0.018582,0.998958,0.005764,0.041283,4.522305,0.008446,-1.227193,0.001739
36249,100.691667,,,,,,,,
36250,100.694444,0.020553,0.998856,0.002708,0.043087,4.522794,0.008980,-1.214947,0.001394
36251,100.697222,0.022159,0.998752,0.000607,0.044758,4.523802,0.009360,-1.204445,0.001358
36252,100.700000,0.023422,0.998650,-0.000972,0.046356,4.525289,0.009651,-1.194968,0.001434
36253,100.702778,0.023739,0.998601,-0.001443,0.047228,4.528383,0.009690,-1.187312,0.001322
36254,100.705556,,,,,,,,
36255,100.708333,0.020587,0.998740,0.000024,0.045771,4.537776,0.009123,-1.181337,0.001583
36256,100.711111,0.021555,0.998662,0.000078,0.047002,4.540174,0.009201,-1.174025,0.001223
36257,100.713889,0.018068,0.998785,0.003767,0.045695,4.549918,0.008507,-1.172107,0.001479
36258,100.716667,0.013426,0.998895,0.006148,0.044623,4.561139,0.007926,-1.168383,0.001749
36259,100.719444,0.011272,0.998952,0.008447,0.043550,4.568404,0.007440,-1.164815,0.001441
36260,100.722222,0.007978,0.999095,0.005975,0.041362,4.577208,0.007731,-1.154100,0.001669
36261,100.725000,0.005559,0.999185,0.004273,0.039752,4.584481,0.007903,-1.144787,0.002077
36262,100.727778,0.004210,0.999180,0.007081,0.039632,4.590021,0.007389,-1.142575,0.001519
36263,100.730556,0.003525,0.999185,0.006408,0.039707,4.594190,0.007215,-1.135072,0.001463
36264,100.733333,0.007293,0.999080,0.004768,0.041994,4.590900,0.007688,-1.126794,0.001189
36265,100.736111,,,,,,,,
36266,100.738889,0.001922,0.999001,0.017146,0.041223,4.603602,0.007844,-1.138866,0.001563
36267,100.741667,0.001950,0.999046,0.017620,0.039906,4.606982,0.007984,-1.133353,0.000469
36268,100.744444,0.001043,0.999067,0.017722,0.039362,4.611682,0.008184,-1.127247,0.001276
36269,100.747222,0.000483,0.999068,0.017835,0.039300,4.615649,0.008336,-1.121297,0.000311
36270,100.750000,0.000058,0.999088,0.017824,0.038796,4.619384,0.008452,-1.115348,0.001322
36271,100.752778,,,,,,,,
36272,100.755556,-0.000374,0.999110,0.017612,0.038324,4.623507,0.008529,-1.108223,0.001528
36273,100.758333,-0.006940,0.999188,0.011934,0.037858,4.636765,0.009509,-1.092251,0.001798
36274,100.761111,-0.006290,0.999188,0.012527,0.037782,4.639057,0.009420,-1.086863,0.001161
36275,100.763889,-0.005439,0.999177,0.013079,0.038003,4.640907,0.009337,-1.081588,0.001174
36276,100.766667,-0.005015,0.999175,0.013472,0.037992,4.643395,0.009281,-1.076145,0.001361
36277,100.769444,-0.004246,0.999169,0.013950,0.038059,4.645280,0.009186,-1.070948,0.001414
36278,100.772222,-0.003864,0.999165,0.014179,0.038127,4.647699,0.009157,-1.065435,0.001440
36279,100.775000,,,,,,,,
36280,100.777778,-0.008020,0.999190,0.010539,0.038000,4.657477,0.009692,-1.052437,0.001754
36281,100.780556,-0.011420,0.999174,0.007648,0.038240,4.665934,0.010080,-1.040835,0.001655
36282,100.783333,-0.003869,0.999106,0.003412,0.041968,4.656349,0.010462,-1.028028,0.001450
36283,100.786111,0.002354,0.999072,0.006347,0.042528,4.649781,0.009840,-1.026604,0.001715
36284,100.788889,0.004165,0.998974,0.008397,0.044317,4.650049,0.009477,-1.023426,0.001698
36285,100.791667,0.009721,0.998819,0.003823,0.047450,4.643380,0.010029,-1.010333,0.001466
36286,100.794444,0.011895,0.998634,0.005618,0.050575,4.642556,0.009573,-1.007038,0.001457
36287,100.797222,0.011244,0.998602,0.005474,0.051367,4.646389,0.009174,-1.000243,0.001969
36288,100.800000,,,,,,,,
36289,100.802778,0.013732,0.998426,0.006091,0.054033,4.645377,0.009001,-0.994318,0.001278
36290,100.805556,0.015733,0.998263,0.007302,0.056306,4.645111,0.008778,-0.989519,0.001202
36291,100.808333,0.017286,0.998105,0.009122,0.058344,4.645540,0.008499,-0.985851,0.001191
36292,100.811111,0.018073,0.998011,0.007831,0.059888,4.646931,0.008554,-0.977333,0.001327
36293,100.813889,,,,,,,,
36294,100.816667,0.018270,0.997942,0.008698,0.060841,4.649894,0.008319,-0.971344,0.001169
36295,100.819444,0.015783,0.998061,0.008994,0.059541,4.657137,0.007923,-0.964298,0.001209
36296,100.822222,0.012890,0.998146,0.010387,0.058570,4.664894,0.007424,-0.959248,0.001299
36297,100.825000,0.011101,0.998224,0.010214,0.057631,4.670713,0.007113,-0.952106,0.000485
36298,100.827778,0.006989,0.998237,0.011580,0.057793,4.680030,0.006658,-0.947387,0.002041
36299,100.830556,0.005461,0.998290,0.011689,0.057020,4.685267,0.006402,-0.941064,0.001766
36300,100.833333,0.004094,0.998280,0.011560,0.057332,4.690033,0.006205,-0.934605,0.001729
36301,100.836111,0.001023,0.998298,0.010699,0.057322,4.697197,0.006079,-0.927157,0.002110
36302,100.838889,0.003339,0.998216,0.010521,0.058677,4.696017,0.006197,-0.921471,0.001649
36303,100.841667,0.005150,0.998173,0.010370,0.059302,4.695662,0.006275,-0.915846,0.001683
36304,100.844444,0.008590,0.998118,0.011391,0.059645,4.692793,0.006277,-0.912409,0.001850
36305,100.847222,0.011272,0.998078,0.012057,0.059730,4.691043,0.006274,-0.908376,0.001984
36306,100.850000,0.009687,0.998098,0.011466,0.059797,4.695919,0.006196,-0.901508,0.001935
36307,100.852778,0.010105,0.998012,0.009922,0.061419,4.697282,0.006398,-0.893550,0.001929
36308,100.855556,0.011317,0.997904,0.009574,0.062988,4.697482,0.006570,-0.887580,0.001635
36309,100.858333,0.012234,0.997816,0.009475,0.064210,4.698169,0.006689,-0.881920,0.001646
36310,100.861111,,,,,,,,
36311,100.863889,0.010824,0.997863,0.008771,0.063842,4.703019,0.006658,-0.873732,0.001855
36312,100.866667,0.009602,0.997896,0.008395,0.063572,4.707501,0.006619,-0.866206,0.001719
36313,100.869444,0.008296,0.997917,0.008257,0.063435,4.712060,0.006573,-0.859134,0.001679
36314,100.872222,0.007190,0.997927,0.008215,0.063418,4.716226,0.006541,-0.852350,0.001627
36315,100.875000,0.010218,0.997769,0.003304,0.065900,4.712798,0.007691,-0.838922,0.001570
36316,100.877778,0.009102,0.997784,0.004114,0.065791,4.717014,0.007547,-0.833613,0.001790
36317,100.880556,0.011723,0.997605,0.000166,0.068162,4.714257,0.008525,-0.821780,0.001900
36318,100.883333,0.010342,0.997652,0.002089,0.067669,4.718962,0.008275,-0.818366,0.001184
36319,100.886111,0.013124,0.997480,0.000480,0.069728,4.716349,0.008876,-0.810143,0.001490
36320,100.888889,0.013409,0.997403,0.002089,0.070730,4.718182,0.008836,-0.806806,0.001208
36321,100.891667,,,,,,,,
36322,100.894444,0.013911,0.997289,0.003146,0.072188,4.719880,0.008857,-0.801758,0.001277
36323,100.897222,0.014576,0.997189,0.004637,0.073345,4.721298,0.008873,-0.797729,0.001331
36324,100.900000,0.012610,0.997270,0.005699,0.072531,4.726920,0.008590,-0.792681,0.001090
36325,100.902778,0.010663,0.997335,0.009847,0.071506,4.732713,0.008753,-0.793019,0.001240
36326,100.905556,0.007830,0.997333,0.006963,0.072230,4.738942,0.008881,-0.782292,0.002343
36327,100.908333,,,,,,,,
36328,100.911111,0.005614,0.997398,0.006826,0.071552,4.744900,0.008664,-0.775150,0.000735
36329,100.913889,0.003221,0.997440,0.006238,0.071167,4.750968,0.008491,-0.767553,0.001448
36330,100.916667,0.000903,0.997461,0.005190,0.071014,4.756738,0.008351,-0.759450,0.001611
36331,100.919444,-0.002050,0.997475,0.003608,0.070895,4.763337,0.008341,-0.750708,0.001164
36332,100.922222,,,,,,,,
36333,100.925000,-0.001001,0.997484,0.006032,0.070635,4.764217,0.008137,-0.748117,0.001111
36334,100.927778,-0.000157,0.997462,0.007425,0.070815,4.765230,0.008171,-0.744275,0.001030
36335,100.930556,-0.000245,0.997458,0.009279,0.070654,4.767602,0.008057,-0.741177,0.000940
36336,100.933333,0.000460,0.997452,0.010735,0.070531,4.768624,0.007851,-0.737679,0.001573
36337,100.936111,0.002149,0.997397,0.012076,0.071048,4.767966,0.007521,-0.734059,0.001375
36338,100.938889,,,,,,,,
36339,100.941667,0.002470,0.997262,0.011651,0.072986,4.769283,0.007519,-0.726699,0.001186
36340,100.944444,0.001041,0.997240,0.011718,0.073307,4.773328,0.007887,-0.720459,0.001496
36341,100.947222,0.000590,0.997142,0.009442,0.074954,4.775534,0.007890,-0.710375,0.001853
36342,100.950000,0.000748,0.997056,0.007580,0.076302,4.776731,0.007847,-0.701177,0.001688
36343,100.952778,-0.000087,0.997094,0.007792,0.075787,4.779707,0.008193,-0.695735,0.001010
36344,100.955556,0.003225,0.996887,0.003497,0.078704,4.775036,0.009030,-0.683645,0.002182
36345,100.958333,0.004593,0.996993,0.005196,0.077180,4.774815,0.008994,-0.681052,0.001796
36346,100.961111,,,,,,,,
36347,100.963889,0.003739,0.997119,0.008856,0.075243,4.778533,0.009114,-0.680067,0.001443
36348,100.966667,0.003667,0.997135,0.010028,0.074893,4.780655,0.009270,-0.675611,0.001439
36349,100.969444,0.003295,0.997122,0.011478,0.074873,4.783216,0.009386,-0.671783,0.001431
36350,100.972222,0.001710,0.997128,0.010718,0.074960,4.787530,0.009174,-0.663934,0.000753
36351,100.975000,,,,,,,,
36352,100.977778,-0.000689,0.997123,0.009471,0.075200,4.794514,0.008813,-0.650193,0.000843
36353,100.980556,-0.002390,0.997179,0.007320,0.074667,4.798438,0.008971,-0.641359,0.002388
36354,100.983333,-0.002218,0.997103,0.005937,0.075797,4.799501,0.008856,-0.633509,0.002383
36355,100.986111,-0.001568,0.997102,0.007958,0.075646,4.800193,0.009017,-0.631757,0.001563
36356,100.988889,-0.001549,0.997097,0.009016,0.075594,4.801715,0.009144,-0.628423,0.001547
36357,100.991667,-0.003812,0.997237,0.008725,0.073678,4.806753,0.009199,-0.622635,0.001108
36358,100.994444,-0.003664,0.997192,0.009661,0.074166,4.807964,0.009300,-0.619235,0.001484
36359,100.997222,-0.005055,0.997207,0.007477,0.074147,4.811260,0.009120,-0.610305,0.001093
36360,101.000000,-0.005949,0.997330,0.008253,0.072320,4.813997,0.009124,-0.606664,0.000683
36361,101.002778,-0.005900,0.997408,0.010385,0.070958,4.815366,0.009171,-0.605218,0.001726
36362,101.005556,-0.005417,0.997378,0.010804,0.071346,4.815691,0.009228,-0.601354,0.001159
36363,101.008333,-0.001813,0.997319,0.013386,0.071917,4.811555,0.008711,-0.600468,0.001719
36364,101.011111,-0.002313,0.997216,0.013078,0.073370,4.813275,0.008890,-0.595150,0.000755
36365,101.013889,-0.004138,0.997269,0.013414,0.072503,4.817158,0.008869,-0.590563,0.002279
36366,101.016667,-0.004861,0.997135,0.013268,0.074317,4.818981,0.008932,-0.585638,0.003362
36367,101.019444,,,,,,,,
36368,101.022222,-0.005960,0.997164,0.013917,0.073719,4.822034,0.008966,-0.580623,0.001337
36369,101.025000,-0.006785,0.997239,0.014842,0.072446,4.824569,0.008965,-0.576006,0.000928
36370,101.027778,-0.006339,0.997131,0.015264,0.073863,4.824903,0.009076,-0.571211,0.000570
36371,101.030556,-0.005742,0.997027,0.015419,0.075280,4.824942,0.009178,-0.566027,0.000350
36372,101.033333,-0.005924,0.997013,0.017168,0.075067,4.826525,0.009238,-0.563390,0.001610
36373,101.036111,-0.006190,0.997036,0.017909,0.074573,4.828141,0.009239,-0.558948,0.001058
36374,101.038889,-0.006238,0.997066,0.018854,0.073928,4.829453,0.009226,-0.554886,0.001492
36375,101.041667,-0.005838,0.997070,0.019819,0.073654,4.830045,0.009207,-0.551073,0.000806
36376,101.044444,-0.004487,0.996995,0.019858,0.074746,4.828914,0.009253,-0.546102,0.001013
36377,101.047222,,,,,,,,
36378,101.050000,-0.000027,0.996918,0.021212,0.075528,4.823662,0.008737,-0.542182,0.001032
36379,101.052778,0.001025,0.996805,0.022570,0.076611,4.823256,0.008673,-0.538495,0.002039
36380,101.055556,0.001620,0.996803,0.024092,0.076170,4.823659,0.008624,-0.535098,0.002153
36381,101.058333,0.002507,0.996724,0.023910,0.077223,4.823316,0.008728,-0.529436,0.000719
36382,101.061111,0.002603,0.996649,0.023223,0.078387,4.824149,0.008861,-0.523002,0.001226
36383,101.063889,,,,,,,,
36384,101.066667,0.001347,0.996731,0.023280,0.077353,4.827413,0.008848,-0.516599,0.001436
36385,101.069444,0.000806,0.996768,0.023452,0.076828,4.829478,0.008888,-0.510868,0.001117
36386,101.072222,0.001426,0.996726,0.022501,0.077651,4.829408,0.009015,-0.503878,0.000936
36387,101.075000,0.001303,0.996642,0.021547,0.078984,4.830405,0.009169,-0.496941,0.000873
36388,101.077778,0.001546,0.996576,0.020917,0.079973,4.830817,0.009278,-0.490701,0.000895
36389,101.080556,0.001415,0.996468,0.020968,0.081304,4.831757,0.009364,-0.485545,0.001112
36390,101.083333,0.001895,0.996569,0.020200,0.080246,4.831762,0.009442,-0.479602,0.001309
36391,101.086111,,,,,,,,
36392,101.088889,0.001951,0.996620,0.018979,0.079910,4.832359,0.009530,-0.472810,0.001219
36393,101.091667,0.002120,0.996724,0.018593,0.078682,4.833086,0.009588,-0.466494,0.001132
36394,101.094444,0.002225,0.996852,0.018408,0.077093,4.833849,0.009598,-0.460644,0.000897
36395,101.097222,0.001507,0.996920,0.018842,0.076118,4.835948,0.009514,-0.455563,0.001311
36396,101.100000,0.000107,0.996955,0.018589,0.075735,4.838990,0.009425,-0.449259,0.001169
